,Date,Tweet Id,Content,Username,LikeCount,retweetCount,source
24,2022-02-20 17:49:21+00:00,1495455546937421829,"📍 Oncenter War Memorial Arena
⏰ 7:00 pm
🎤@BellesMusic 
🌈 Time to CELEBRATE 🎶 https://t.co/dqYghgY7zv",itsjojosiwa,352,33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
25,2022-02-20 17:27:35+00:00,1495450068379480064,"Excited for the show in Syracuse, NY tonight 🌈🌟 https://t.co/iWgAekUoE4",itsjojosiwa,1077,61,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
26,2022-02-18 03:49:11+00:00,1494519335775260682,"The crowd was so fun and energetic tonight in Missouri!! Also, I think they like candy 😉🍬 https://t.co/ctB7r1iR4X",itsjojosiwa,553,47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
27,2022-02-17 23:30:02+00:00,1494454121356689408,Another day of meeting and greeting ☺️ https://t.co/7BAdNae8x1,itsjojosiwa,517,39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
28,2022-02-17 22:30:07+00:00,1494439042951360513,Check out the upcoming shows and be sure to get your tickets 😁 I’m looking forward to seeing you all soon 💖 https://t.co/uLpnITIJZK https://t.co/sRoOl8NhmY,itsjojosiwa,1721,114,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
29,2022-02-17 19:25:47+00:00,1494392652107681805,I’m SO excited that I am able to perform in Springfield today 😆,itsjojosiwa,319,28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
30,2022-02-17 18:52:44+00:00,1494384334828101639,It’s SHOW DAY! https://t.co/A8Se6fsyRW,itsjojosiwa,757,47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
31,2022-02-16 02:38:27+00:00,1493776761049567232,"What a fun show tonight in Fort Wayne, IN!!! I felt so much love from the audience tonight ❤️ You are all so amazing 🥰 https://t.co/tJppszA5WO",itsjojosiwa,539,58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
32,2022-02-15 18:43:50+00:00,1493657319145619472,"Ready for a great night in Fort Wayne, IN!!🎉🌈 https://t.co/lxTbtV3kk9",itsjojosiwa,858,67,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
33,2022-02-15 02:55:51+00:00,1493418750485352456,"What a great performance tonight in Kentucky!! Onto Fort Wayne, IN tomorrow ☺️💕🌟 https://t.co/GzuwulRsTc",itsjojosiwa,633,51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
34,2022-02-14 20:11:27+00:00,1493316979297591296,Looking forward to the show tonight in Lexington! 🌟💖 https://t.co/Qw3uhci4ko,itsjojosiwa,676,47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
35,2022-02-12 03:26:23+00:00,1492339274229981187,SO excited for the show tonight!! https://t.co/W5I0jOv18i,itsjojosiwa,561,43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
36,2022-02-11 19:23:55+00:00,1492217854569164804,"Looking forward to the show in Evansville, IN tonight!! https://t.co/cLgxIz2yRt",itsjojosiwa,960,54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
37,2022-02-11 03:38:52+00:00,1491980026224562207,What a fun show tonight in Chicago!!! 🤩😁 The audience was SO amazing tonight ❤️✨ Love you all https://t.co/iJfkjIpG64,itsjojosiwa,599,49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
38,2022-02-10 22:35:06+00:00,1491903578902265858,"Check out our upcoming cities and be sure to get your tickets 🎟🌟

https://t.co/3hwIYIKMpG https://t.co/FQEK5sM57c",itsjojosiwa,372,38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
39,2022-02-10 21:14:07+00:00,1491883202427949061,Today’s confessions were a great reminder why we are doing this whole thing ❤️ https://t.co/FWsZfjnjx8,itsjojosiwa,445,38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
40,2022-02-08 23:06:15+00:00,1491186642941808640,Looking forward to the show tonight in Wisconsin!!! https://t.co/1XwpeS8Xf6,itsjojosiwa,554,52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
41,2022-02-08 21:23:28+00:00,1491160778422251521,Cleaning Boomerang during sound check today 🪃🌟 https://t.co/evjXG4GtoR,itsjojosiwa,497,47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
42,2022-02-08 16:36:20+00:00,1491088519766614019,Last night in MN! https://t.co/IBgOeLcjwp,itsjojosiwa,554,43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
43,2022-02-08 16:15:13+00:00,1491083202832007171,Sounds check was really fun today with XOMG Pop!! https://t.co/rAbJFSSByr,itsjojosiwa,440,44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
44,2022-02-07 22:56:07+00:00,1490821705643835402,Last night’s show in Grand Forks was such a fun time!!!🌈❤️🌟 https://t.co/lXXde7D636,itsjojosiwa,989,64,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
45,2022-02-06 16:11:23+00:00,1490357465761914888,It’s showday 😆,itsjojosiwa,334,27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
46,2022-02-06 16:07:03+00:00,1490356371728080899,The quad cities show was such a great time 🌟!! I can’t wait for the show tonight in North Dakota!!🌈 https://t.co/SFjDBwlStZ,itsjojosiwa,761,45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
47,2022-02-04 17:01:35+00:00,1489645321831526400,Getting ready to see this place full of fans 💕 @TaxSlayerCenter https://t.co/kxYVJoMsH0,itsjojosiwa,356,29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
48,2022-02-04 15:12:06+00:00,1489617768823541761,"Can’t wait to perform tonight in Moline, IL!!! The XOMG POP! girls will also be performing as part of the show 😋👏🏼✨🎉 https://t.co/UnINMwbt0Q",itsjojosiwa,641,48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
